@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute x numeric
@attribute y numeric
@attribute istSpeed numeric
@attribute istVelX numeric
@attribute istVelY numeric
@attribute istAcc numeric
@attribute size numeric
@attribute avgSpeed numeric
@attribute avgAccel numeric
@attribute stdSpeed numeric
@attribute stdAccel numeric
@attribute timeBeforeDrawing numeric
@attribute timeDrawing numeric
@attribute timeBeforeEval numeric
@attribute selectedX numeric
@attribute selectedY numeric

@data
6976,'2019/05/07 18:02:31:172',23,312,309,10,0,10,0.4,149,5.557047,2.408694,5.12464,3.582702,6582,6628,4603,0.452,-0.268
6977,'2019/05/07 18:02:31:200',23,313,314,6,1.176697,5.883484,1,150,5.56,2.399302,5.107543,3.572513,6601,6628,4603,0.452,-0.268
6978,'2019/05/07 18:02:31:221',23,325,328,26,16.920576,19.740671,4,151,5.695364,2.409903,5.355363,3.562966,6628,6628,4603,0.452,-0.268
6979,'2019/05/07 18:02:31:239',23,328,332,7,4.2,5.6,3.166667,152,5.703948,2.414882,5.338648,3.551681,6648,6628,4603,0.452,-0.268
6980,'2019/05/07 18:02:31:267',23,328,332,0,0,0,1.4,153,5.666667,2.408249,5.341002,3.54093,6668,6628,4603,0.452,-0.268
6981,'2019/05/07 18:02:31:289',23,342,346,28,19.79899,19.79899,5.6,154,5.811688,2.428974,5.619492,3.538698,6695,6628,4603,0.452,-0.268
6982,'2019/05/07 18:02:31:323',23,345,349,6,4.242641,4.242641,3.142857,155,5.812903,2.43358,5.601237,3.527657,6715,6628,4603,0.452,-0.268
6983,'2019/05/07 18:02:31:346',23,345,351,2,0,2,0.444444,156,5.788462,2.420829,5.591481,3.519864,6746,6628,4603,0.452,-0.268
6984,'2019/05/07 18:02:31:375',23,344,354,4,-1.264911,3.794733,0.5,157,5.77707,2.408595,5.575358,3.51191,6775,6628,4603,0.452,-0.268
6985,'2019/05/07 18:02:31:406',23,343,356,3,-1.341641,2.683281,0.125,158,5.759494,2.394141,5.561962,3.505419,6799,6628,4603,0.452,-0.268
6986,'2019/05/07 18:02:31:426',23,340,360,7,-4.2,5.6,0.444444,159,5.767295,2.381879,5.545205,3.497727,6830,6628,4603,0.452,-0.268
6987,'2019/05/07 18:02:31:457',23,337,364,7,-4.2,5.6,0,160,5.775,2.366992,5.5286,3.491792,6850,6628,4603,0.452,-0.268
6988,'2019/05/07 18:02:31:490',23,335,369,7,-2.599735,6.499337,0,161,5.782609,2.352291,5.512139,3.485862,6882,6628,4603,0.452,-0.268
6989,'2019/05/07 18:02:31:516',23,334,373,5,-1.212678,4.850713,0.4,162,5.777778,2.34024,5.495338,3.478399,6918,6628,4603,0.452,-0.268
6990,'2019/05/07 18:02:31:539',23,336,377,6,2.683281,5.366563,0.2,163,5.779141,2.327109,5.478381,3.471696,6944,6628,4603,0.452,-0.268
6991,'2019/05/07 18:02:31:569',23,336,377,0,0,0,1.5,164,5.743902,2.322066,5.480163,3.461633,6968,6628,4603,0.452,-0.268
6992,'2019/05/07 18:02:31:590',23,347,385,19,15.365985,11.175261,2.714286,165,5.824243,2.324443,5.56004,3.451199,6994,6628,4603,0.452,-0.268
6993,'2019/05/07 18:02:31:618',23,347,385,0,0,0,3.166667,166,5.789156,2.329517,5.561567,3.441344,7017,6628,4603,0.452,-0.268
6994,'2019/05/07 18:02:31:639',23,360,385,13,13,0,3.25,167,5.832335,2.335029,5.572797,3.431706,7046,6628,4603,0.452,-0.268
6995,'2019/05/07 18:02:31:654',23,372,383,14,13.809514,-2.301586,0.111111,168,5.880952,2.321791,5.591707,3.425712,7063,6628,4603,0.452,-0.268
6996,'2019/05/07 18:02:31:686',23,372,383,0,0,0,4.666667,169,5.846154,2.335666,5.593364,3.420262,7083,6628,4603,0.452,-0.268
6997,'2019/05/07 18:02:31:706',23,379,372,18,9.663759,-15.185907,3,170,5.917647,2.339574,5.654159,3.410508,7113,6628,4603,0.452,-0.268
6998,'2019/05/07 18:02:31:737',23,377,365,9,-2.47249,-8.653715,2.25,171,5.935672,2.33905,5.64243,3.400471,7134,6628,4603,0.452,-0.268
6999,'2019/05/07 18:02:31:757',23,375,364,3,-2.683281,-1.341641,1,172,5.918605,2.331265,5.630358,3.392049,7164,6628,4603,0.452,-0.268
7000,'2019/05/07 18:02:31:783',23,373,363,3,-2.683281,-1.341641,0,173,5.901734,2.317789,5.618358,3.386816,7185,6628,4603,0.452,-0.268
7001,'2019/05/07 18:02:31:808',23,367,362,7,-6.904757,-1.150793,0.571429,174,5.908046,2.307753,5.602707,3.379606,7209,6628,4603,0.452,-0.268
7002,'2019/05/07 18:02:31:838',23,365,365,5,-2.773501,4.160252,0.4,175,5.902857,2.296851,5.587006,3.372963,7236,6628,4603,0.452,-0.268
7003,'2019/05/07 18:02:31:858',23,365,370,5,0,5,0,176,5.897727,2.283801,5.571437,3.367769,7262,6628,4603,0.452,-0.268
7004,'2019/05/07 18:02:31:884',23,367,378,10,2.425356,9.701426,0.833333,177,5.920904,2.275606,5.56414,3.359956,7286,6628,4603,0.452,-0.268
7005,'2019/05/07 18:02:31:904',23,372,382,9,7.027819,5.622255,0.2,178,5.938202,2.263946,5.553194,3.354061,7312,6628,4603,0.452,-0.268
7006,'2019/05/07 18:02:31:921',23,373,382,1,1,0,1.6,179,5.910614,2.260237,5.549859,3.344995,7331,6628,4603,0.452,-0.268
7007,'2019/05/07 18:02:31:955',23,373,382,0,0,0,0.333333,180,5.877778,2.249532,5.551842,3.338728,7351,6628,4603,0.452,-0.268
7008,'2019/05/07 18:02:31:974',23,379,384,8,7.589466,2.529822,1,181,5.889503,2.242628,5.538646,3.330736,7380,6628,4603,0.452,-0.268
7009,'2019/05/07 18:02:32:004',23,386,386,9,8.653715,2.47249,0.166667,182,5.906593,2.231222,5.528135,3.325085,7401,6628,4603,0.452,-0.268
7010,'2019/05/07 18:02:32:021',23,388,387,3,2.683281,1.341641,0.857143,183,5.89071,2.223713,5.517114,3.317493,7430,6628,4603,0.452,-0.268
7011,'2019/05/07 18:02:32:053',23,388,387,0,0,0,0.5,184,5.858696,2.214345,5.51913,3.310855,7448,6628,4603,0.452,-0.268
7012,'2019/05/07 18:02:32:070',23,388,387,0,0,0,0,185,5.827027,2.202376,5.520947,3.305858,7480,6628,4603,0.452,-0.268
7013,'2019/05/07 18:02:32:104',23,388,387,0,0,0,0,186,5.795699,2.190535,5.522551,3.300864,7499,6628,4603,0.452,-0.268
7014,'2019/05/07 18:02:38:848',24,233,222,0,0,0,0,1,0,0,0,0,1739,7537,4991,0.168,-0.456
7015,'2019/05/07 18:02:38:867',24,234,223,2,1.414214,1.414214,0,2,1,0,1.414214,0,1739,7537,4991,0.168,-0.456
7016,'2019/05/07 18:02:38:897',24,234,224,1,0,1,0,3,1,0,1,0,1758,7537,4991,0.168,-0.456
7017,'2019/05/07 18:02:38:917',24,236,225,3,2.683281,1.341641,2,4,1.5,0.5,1.290994,1,1787,7537,4991,0.168,-0.456
7018,'2019/05/07 18:02:38:946',24,237,226,2,1.414214,1.414214,0,5,1.6,0.4,1.140175,0.894427,1807,7537,4991,0.168,-0.456
7019,'2019/05/07 18:02:38:968',24,242,228,7,6.499337,2.599735,0,6,2.5,0.333333,2.428992,0.816497,1837,7537,4991,0.168,-0.456
7020,'2019/05/07 18:02:38:998',24,255,232,17,16.248243,4.999459,0,7,4.571429,0.285714,5.912054,0.755929,1859,7537,4991,0.168,-0.456
7021,'2019/05/07 18:02:39:016',24,259,232,4,4,0,0,8,4.5,0.25,5.477226,0.707107,1889,7537,4991,0.168,-0.456
7022,'2019/05/07 18:02:39:049',24,263,232,4,4,0,0,9,4.444445,0.222222,5.126185,0.666667,1906,7537,4991,0.168,-0.456
7023,'2019/05/07 18:02:39:071',24,274,233,12,11.950719,1.086429,0,10,5.2,0.2,5.391351,0.632455,1940,7537,4991,0.168,-0.456
7024,'2019/05/07 18:02:39:099',24,283,232,10,9.938837,-1.104315,0,11,5.636364,0.181818,5.3155,0.603023,1961,7537,4991,0.168,-0.456
7025,'2019/05/07 18:02:39:118',24,295,230,14,13.809514,-2.301586,0,12,6.333333,0.166667,5.613836,0.57735,1989,7537,4991,0.168,-0.456
7026,'2019/05/07 18:02:39:148',24,298,229,4,3.794733,-1.264911,10,13,6.153846,0.923077,5.413658,2.782731,2008,7537,4991,0.168,-0.456
7027,'2019/05/07 18:02:39:165',24,303,226,8,6.859944,-4.115966,0,14,6.285714,0.857143,5.224625,2.684919,2038,7537,4991,0.168,-0.456
7028,'2019/05/07 18:02:39:187',24,303,224,2,0,-2,6,15,6,1.2,5.154748,2.908117,2055,7537,4991,0.168,-0.456
7029,'2019/05/07 18:02:39:213',24,303,223,1,0,-1,0,16,5.6875,1.125,5.134442,2.825479,2077,7537,4991,0.168,-0.456
7030,'2019/05/07 18:02:39:238',24,303,220,3,0,-3,2,17,5.529412,1.176471,5.013951,2.743977,2103,7537,4991,0.168,-0.456
7031,'2019/05/07 18:02:39:264',24,302,218,3,-1.341641,-2.683281,0,18,5.388889,1.111111,4.900647,2.676453,2128,7537,4991,0.168,-0.456
7032,'2019/05/07 18:02:39:288',24,301,216,3,-1.341641,-2.683281,0,19,5.263158,1.052632,4.794002,2.613505,2155,7537,4991,0.168,-0.456
7033,'2019/05/07 18:02:39:313',24,298,214,5,-4.160252,-2.773501,0,20,5.25,1,4.66651,2.554666,2178,7537,4991,0.168,-0.456
7034,'2019/05/07 18:02:39:336',24,294,213,5,-4.850713,-1.212678,0,21,5.238095,0.952381,4.548679,2.499524,2203,7537,4991,0.168,-0.456
7035,'2019/05/07 18:02:39:366',24,293,213,1,-1,0,0,22,5.045455,0.909091,4.530082,2.447722,2227,7537,4991,0.168,-0.456
7036,'2019/05/07 18:02:39:387',24,291,212,3,-2.683281,-1.341641,2,23,4.956522,0.956522,4.446431,2.402239,2256,7537,4991,0.168,-0.456
7037,'2019/05/07 18:02:39:414',24,289,213,3,-2.683281,1.341641,0,24,4.875,0.916667,4.366996,2.357535,2278,7537,4991,0.168,-0.456
7038,'2019/05/07 18:02:39:437',24,287,214,3,-2.683281,1.341641,0,25,4.8,0.88,4.291464,2.315167,2304,7537,4991,0.168,-0.456
7039,'2019/05/07 18:02:39:463',24,286,215,2,-1.414214,1.414214,0,26,4.692307,0.846154,4.240464,2.274947,2327,7537,4991,0.168,-0.456
7040,'2019/05/07 18:02:39:487',24,284,217,4,-2.828427,2.828427,2,27,4.666667,0.888889,4.160252,2.241794,2354,7537,4991,0.168,-0.456
7041,'2019/05/07 18:02:39:512',24,283,218,2,-1.414214,1.414214,2,28,4.571429,0.928571,4.11347,2.209886,2377,7537,4991,0.168,-0.456
7042,'2019/05/07 18:02:39:536',24,283,219,1,0,1,1,29,4.448276,0.931035,4.093428,2.170106,2402,7537,4991,0.168,-0.456
7043,'2019/05/07 18:02:39:563',24,283,220,1,0,1,0,30,4.333333,0.9,4.071206,2.139126,2427,7537,4991,0.168,-0.456
7044,'2019/05/07 18:02:39:586',24,283,224,4,0,4,3,31,4.322581,0.967742,4.003224,2.136724,2453,7537,4991,0.168,-0.456
7045,'2019/05/07 18:02:39:617',24,283,228,4,0,4,0,32,4.3125,0.9375,3.93854,2.108929,2476,7537,4991,0.168,-0.456
7046,'2019/05/07 18:02:39:637',24,283,234,6,0,6,2,33,4.363636,0.969697,3.887626,2.083939,2507,7537,4991,0.168,-0.456
7047,'2019/05/07 18:02:39:662',24,283,236,2,0,2,4,34,4.294117,1.058824,3.849671,2.116904,2527,7537,4991,0.168,-0.456
7048,'2019/05/07 18:02:39:688',24,284,241,6,1.176697,5.883484,4,35,4.342857,1.142857,3.80358,2.143977,2552,7537,4991,0.168,-0.456
7049,'2019/05/07 18:02:39:712',24,287,246,8,4.115966,6.859944,2,36,4.444445,1.166667,3.798078,2.117951,2578,7537,4991,0.168,-0.456
7050,'2019/05/07 18:02:39:737',24,292,249,8,6.859944,4.115966,0,37,4.540541,1.135135,3.790299,2.097116,2603,7537,4991,0.168,-0.456
7051,'2019/05/07 18:02:39:767',24,297,251,7,6.499337,2.599735,0,38,4.605263,1.105263,3.759956,2.076763,2627,7537,4991,0.168,-0.456
7052,'2019/05/07 18:02:39:798',24,310,252,14,13.958763,1.073751,7,39,4.846154,1.25641,4.003541,2.256196,2657,7537,4991,0.168,-0.456
7053,'2019/05/07 18:02:39:815',24,325,251,16,15.964562,-1.064304,1,40,5.125,1.25,4.327536,2.227451,2687,7537,4991,0.168,-0.456
7054,'2019/05/07 18:02:39:838',24,331,250,7,6.904757,-1.150793,9,41,5.170732,1.439024,4.28312,2.510466,2705,7537,4991,0.168,-0.456
7055,'2019/05/07 18:02:39:863',24,339,247,11,10.299622,-3.862358,4,42,5.309524,1.5,4.325128,2.510952,2728,7537,4991,0.168,-0.456
7056,'2019/05/07 18:02:39:890',24,346,236,18,9.663759,-15.185907,7,43,5.604651,1.627907,4.691124,2.618827,2753,7537,4991,0.168,-0.456
7057,'2019/05/07 18:02:39:915',24,347,223,14,1.073751,-13.958763,4,44,5.795455,1.681818,4.805905,2.612783,2780,7537,4991,0.168,-0.456
7058,'2019/05/07 18:02:39:937',24,347,223,0,0,0,14,45,5.666667,1.955556,4.82889,3.169138,2805,7537,4991,0.168,-0.456
7059,'2019/05/07 18:02:39:964',24,346,217,7,-1.150793,-6.904757,7,46,5.695652,2.065217,4.778979,3.220781,2826,7537,4991,0.168,-0.456
7060,'2019/05/07 18:02:39:987',24,343,206,14,-3.683644,-13.506693,7,47,5.87234,2.170213,4.879491,3.265892,2854,7537,4991,0.168,-0.456
7061,'2019/05/07 18:02:40:012',24,341,203,5,-2.773501,-4.160252,4.5,48,5.854167,2.21875,4.828945,3.248414,2875,7537,4991,0.168,-0.456
7062,'2019/05/07 18:02:40:036',24,335,195,14,-8.4,-11.2,9,49,6.020408,2.357143,4.918036,3.357206,2902,7537,4991,0.168,-0.456
7063,'2019/05/07 18:02:40:063',24,329,190,11,-8.450434,-7.042028,3,50,6.12,2.37,4.918271,3.324016,2926,7537,4991,0.168,-0.456
7064,'2019/05/07 18:02:40:087',24,318,186,15,-14.096902,-5.126146,4,51,6.294117,2.401961,5.025114,3.298514,2953,7537,4991,0.168,-0.456
7065,'2019/05/07 18:02:40:113',24,314,185,5,-4.850713,-1.212678,5,52,6.269231,2.451923,4.978839,3.285828,2976,7537,4991,0.168,-0.456
7066,'2019/05/07 18:02:40:138',24,308,185,6,-6,0,1,53,6.264151,2.424528,4.930872,3.260186,3003,7537,4991,0.168,-0.456
7067,'2019/05/07 18:02:40:162',24,299,187,11,-10.738058,2.386235,5,54,6.351852,2.472222,4.926468,3.248245,3028,7537,4991,0.168,-0.456
7068,'2019/05/07 18:02:40:188',24,293,188,7,-6.904757,1.150793,4,55,6.363636,2.5,4.881422,3.224616,3052,7537,4991,0.168,-0.456
7069,'2019/05/07 18:02:40:212',24,287,190,8,-7.589466,2.529822,0,56,6.392857,2.455357,4.841782,3.212584,3078,7537,4991,0.168,-0.456
7070,'2019/05/07 18:02:40:236',24,285,191,3,-2.683281,1.341641,2.5,57,6.333333,2.45614,4.819356,3.183777,3101,7537,4991,0.168,-0.456
7071,'2019/05/07 18:02:40:264',24,284,191,1,-1,0,1,58,6.241379,2.431035,4.827954,3.161513,3126,7537,4991,0.168,-0.456
7072,'2019/05/07 18:02:40:285',24,276,201,18,-11.244511,14.055638,8.5,59,6.440678,2.533898,5.025011,3.232198,3153,7537,4991,0.168,-0.456
7073,'2019/05/07 18:02:40:313',24,276,201,0,0,0,18,60,6.333333,2.791667,5.051151,3.775805,3174,7537,4991,0.168,-0.456
7074,'2019/05/07 18:02:40:338',24,272,208,11,-5.457528,9.550674,11,61,6.409836,2.926229,5.044393,3.888911,3203,7537,4991,0.168,-0.456
7075,'2019/05/07 18:02:40:363',24,271,210,3,-1.341641,2.683281,4,62,6.354839,2.943548,5.021583,3.859314,3227,7537,4991,0.168,-0.456
7076,'2019/05/07 18:02:40:387',24,269,219,11,-2.386235,10.738058,4,63,6.428571,2.960317,5.015183,3.830377,3252,7537,4991,0.168,-0.456
7077,'2019/05/07 18:02:40:414',24,267,224,7,-2.599735,6.499337,4,64,6.4375,2.976563,4.975735,3.802077,3276,7537,4991,0.168,-0.456
7078,'2019/05/07 18:02:40:435',24,266,231,8,-1.131371,7.919596,0.5,65,6.461538,2.938462,4.940511,3.784743,3303,7537,4991,0.168,-0.456
7079,'2019/05/07 18:02:40:453',24,266,231,0,0,0,4,66,6.363636,2.954545,4.966461,3.757789,3323,7537,4991,0.168,-0.456
7080,'2019/05/07 18:02:40:479',24,265,235,5,-1.212678,4.850713,5,67,6.343284,2.985075,4.931508,3.737576,3343,7537,4991,0.168,-0.456
7081,'2019/05/07 18:02:40:501',24,265,246,11,0,11,3,68,6.411765,2.985294,4.927035,3.709579,3368,7537,4991,0.168,-0.456
7082,'2019/05/07 18:02:40:519',24,265,246,0,0,0,5.5,69,6.318841,3.021739,4.951211,3.694625,3390,7537,4991,0.168,-0.456
7083,'2019/05/07 18:02:40:547',24,265,246,0,0,0,0,70,6.228571,2.978571,4.972887,3.685494,3408,7537,4991,0.168,-0.456
7084,'2019/05/07 18:02:40:568',24,265,255,9,0,9,9,71,6.267606,3.06338,4.948181,3.728203,3437,7537,4991,0.168,-0.456
7085,'2019/05/07 18:02:40:588',24,266,256,2,1.414214,1.414214,3.5,72,6.208333,3.069444,4.938888,3.702212,3457,7537,4991,0.168,-0.456
7086,'2019/05/07 18:02:40:613',24,268,263,9,2.47249,8.653715,1.75,73,6.246575,3.05137,4.915341,3.679655,3475,7537,4991,0.168,-0.456
7087,'2019/05/07 18:02:40:636',24,268,265,2,0,2,3.5,74,6.189189,3.057432,4.906456,3.654737,3502,7537,4991,0.168,-0.456
7088,'2019/05/07 18:02:40:663',24,269,267,3,1.341641,2.683281,0.5,75,6.146667,3.023333,4.887084,3.641951,3525,7537,4991,0.168,-0.456
7089,'2019/05/07 18:02:40:686',24,271,269,4,2.828427,2.828427,1,76,6.118421,2.996711,4.860637,3.625028,3553,7537,4991,0.168,-0.456
7090,'2019/05/07 18:02:40:713',24,272,270,2,1.414214,1.414214,1,77,6.064935,2.970779,4.851309,3.608281,3575,7537,4991,0.168,-0.456
7091,'2019/05/07 18:02:40:733',24,279,275,12,9.764801,6.974858,10,78,6.141026,3.060897,4.866328,3.672066,3603,7537,4991,0.168,-0.456
7092,'2019/05/07 18:02:40:752',24,283,278,7,5.6,4.2,1.666667,79,6.151899,3.043249,4.835999,3.651821,3621,7537,4991,0.168,-0.456
7093,'2019/05/07 18:02:40:769',24,285,279,3,2.683281,1.341641,2,80,6.1125,3.030208,4.818197,3.630509,3641,7537,4991,0.168,-0.456
7094,'2019/05/07 18:02:40:798',24,289,281,6,5.366563,2.683281,3,81,6.111111,3.029835,4.788006,3.607749,3659,7537,4991,0.168,-0.456
7095,'2019/05/07 18:02:40:818',24,299,283,12,11.766968,2.353394,3,82,6.182927,3.029472,4.802592,3.585412,3687,7537,4991,0.168,-0.456
7096,'2019/05/07 18:02:40:837',24,303,284,5,4.850713,1.212678,2.333333,83,6.168674,3.021084,4.774984,3.564301,3705,7537,4991,0.168,-0.456
7097,'2019/05/07 18:02:40:863',24,313,284,10,10,0,5,84,6.214286,3.044643,4.764506,3.549338,3727,7537,4991,0.168,-0.456
7098,'2019/05/07 18:02:40:884',24,329,282,18,17.861002,-2.232625,8,85,6.352941,3.102941,4.905551,3.568853,3753,7537,4991,0.168,-0.456
7099,'2019/05/07 18:02:40:903',24,334,281,6,5.883484,-1.176697,6,86,6.348837,3.136628,4.876758,3.561525,3773,7537,4991,0.168,-0.456
7100,'2019/05/07 18:02:40:930',24,349,272,24,20.57983,-12.347898,6,87,6.551724,3.16954,5.204556,3.554041,3792,7537,4991,0.168,-0.456
7101,'2019/05/07 18:02:40:951',24,358,262,19,12.71033,-14.122589,5,88,6.693182,3.190341,5.342,3.53894,3820,7537,4991,0.168,-0.456
7102,'2019/05/07 18:02:40:970',24,362,257,9,5.622255,-7.027819,3.333333,89,6.719101,3.191948,5.317186,3.518808,3840,7537,4991,0.168,-0.456
7103,'2019/05/07 18:02:40:998',24,366,248,13,5.2798,-11.87955,2,90,6.788889,3.178704,5.32852,3.501238,3859,7537,4991,0.168,-0.456
7104,'2019/05/07 18:02:41:018',24,368,232,18,2.232625,-17.861002,2.5,91,6.912088,3.171246,5.427602,3.48246,3887,7537,4991,0.168,-0.456
7105,'2019/05/07 18:02:41:036',24,368,225,7,0,-7,3.666667,92,6.913043,3.17663,5.397705,3.463658,3906,7537,4991,0.168,-0.456
7106,'2019/05/07 18:02:41:065',24,367,211,15,-1.068706,-14.961881,4,93,7,3.185484,5.433391,3.44584,3925,7537,4991,0.168,-0.456
7107,'2019/05/07 18:02:41:088',24,362,191,25,-6.063391,-24.253563,3.333333,94,7.191489,3.187057,5.714115,3.427297,3953,7537,4991,0.168,-0.456
7108,'2019/05/07 18:02:41:105',24,362,191,0,0,0,6.25,95,7.115789,3.219298,5.73133,3.423473,3974,7537,4991,0.168,-0.456
7109,'2019/05/07 18:02:41:136',24,358,183,12,-5.366563,-10.733126,6,96,7.166667,3.248264,5.722838,3.417212,3994,7537,4991,0.168,-0.456
7110,'2019/05/07 18:02:41:166',24,352,175,14,-8.4,-11.2,1,97,7.237113,3.225086,5.735076,3.407023,4025,7537,4991,0.168,-0.456
7111,'2019/05/07 18:02:41:186',24,341,163,23,-15.541667,-16.954546,4.5,98,7.397959,3.238095,5.923464,3.391861,4055,7537,4991,0.168,-0.456
7112,'2019/05/07 18:02:41:213',24,327,155,22,-19.101349,-10.915056,0.5,99,7.545455,3.210438,6.073147,3.385714,4075,7537,4991,0.168,-0.456
7113,'2019/05/07 18:02:41:234',24,304,151,27,-26.600716,-4.626212,2.5,100,7.74,3.203333,6.347862,3.36932,4102,7537,4991,0.168,-0.456
7114,'2019/05/07 18:02:41:253',24,289,154,18,-17.650454,3.530091,3,101,7.841584,3.20132,6.398019,3.352492,4122,7537,4991,0.168,-0.456
7115,'2019/05/07 18:02:41:280',24,279,160,16,-13.719888,8.231933,2,102,7.921568,3.189543,6.417312,3.337974,4143,7537,4991,0.168,-0.456
7116,'2019/05/07 18:02:41:302',24,273,165,11,-8.450434,7.042028,2.5,103,7.951457,3.182848,6.392978,3.322267,4169,7537,4991,0.168,-0.456
7117,'2019/05/07 18:02:41:321',24,266,170,12,-9.764801,6.974858,0.5,104,7.990385,3.157051,6.374243,3.31655,4190,7537,4991,0.168,-0.456
7118,'2019/05/07 18:02:41:352',24,248,190,38,-25.42066,28.245178,5.2,105,8.276191,3.176508,6.986932,3.306582,4207,7537,4991,0.168,-0.456
7119,'2019/05/07 18:02:41:373',24,239,204,23,-12.437425,19.347105,3.75,106,8.415094,3.181918,7.099118,3.29127,4239,7537,4991,0.168,-0.456
7120,'2019/05/07 18:02:41:403',24,237,210,8,-2.529822,7.589466,5,107,8.411215,3.19891,7.065667,3.28042,4261,7537,4991,0.168,-0.456
7121,'2019/05/07 18:02:41:437',24,233,231,25,-4.677803,24.558464,8.5,108,8.564815,3.247994,7.211456,3.304661,4292,7537,4991,0.168,-0.456
7122,'2019/05/07 18:02:41:463',24,233,248,17,0,17,2.666667,109,8.642201,3.242661,7.22332,3.289798,4325,7537,4991,0.168,-0.456
7123,'2019/05/07 18:02:41:488',24,236,270,25,3.37783,24.770754,8,110,8.790909,3.285909,7.357322,3.305938,4353,7537,4991,0.168,-0.456
7124,'2019/05/07 18:02:41:515',24,238,278,10,2.425356,9.701426,3.75,111,8.801802,3.29009,7.324703,3.291172,4375,7537,4991,0.168,-0.456
7125,'2019/05/07 18:02:41:673',24,238,281,3,0,3,1.75,112,8.75,3.276339,7.312213,3.279543,4402,7537,4991,0.168,-0.456
7126,'2019/05/07 18:02:41:673',24,241,289,11,3.862358,10.299622,4,113,8.769912,3.282743,7.282573,3.265579,4424,7537,4991,0.168,-0.456
7127,'2019/05/07 18:02:41:673',24,247,299,16,8.231933,13.719888,1.666667,114,8.833333,3.268567,7.281833,3.254619,4456,7537,4991,0.168,-0.456
7128,'2019/05/07 18:02:41:673',24,252,305,11,7.042028,8.450434,1.666667,115,8.852174,3.254638,7.252639,3.243753,4475,7537,4991,0.168,-0.456
7129,'2019/05/07 18:02:41:673',24,253,306,2,1.414214,1.414214,3,116,8.793103,3.252442,7.24901,3.229706,4505,7537,4991,0.168,-0.456
7130,'2019/05/07 18:02:41:673',24,257,309,7,5.6,4.2,1.666667,117,8.777778,3.238889,7.219599,3.219096,4523,7537,4991,0.168,-0.456
7131,'2019/05/07 18:02:41:687',24,259,310,3,2.683281,1.341641,1.333333,118,8.728813,3.22274,7.208329,3.210105,4543,7537,4991,0.168,-0.456
7132,'2019/05/07 18:02:41:722',24,265,313,9,8.049845,4.024922,2,119,8.731092,3.212465,7.177764,3.19844,4575,7537,4991,0.168,-0.456
7133,'2019/05/07 18:02:41:757',24,270,315,7,6.499337,2.599735,0.5,120,8.716666,3.189861,7.149287,3.194583,4609,7537,4991,0.168,-0.456
7134,'2019/05/07 18:02:41:783',24,276,317,8,7.589466,2.529822,0.5,121,8.710744,3.167631,7.119736,3.190629,4645,7537,4991,0.168,-0.456
7135,'2019/05/07 18:02:41:803',24,279,317,3,3,0,1.666667,122,8.663935,3.155328,7.10908,3.180323,4671,7537,4991,0.168,-0.456
7136,'2019/05/07 18:02:41:838',24,281,317,2,2,0,0.333333,123,8.609756,3.132385,7.105336,3.177466,4691,7537,4991,0.168,-0.456
7137,'2019/05/07 18:02:41:867',24,282,317,1,1,0,0.333333,124,8.548388,3.109812,7.109314,3.174489,4726,7537,4991,0.168,-0.456
7138,'2019/05/07 18:02:41:894',24,283,317,1,1,0,0,125,8.488,3.084933,7.112707,3.173875,4755,7537,4991,0.168,-0.456
7139,'2019/05/07 18:02:41:920',24,283,317,0,0,0,0.2,126,8.420635,3.062037,7.124441,3.171585,4779,7537,4991,0.168,-0.456
7140,'2019/05/07 18:02:41:951',24,285,320,5,2.773501,4.160252,2.5,127,8.393701,3.057612,7.102602,3.159367,4810,7537,4991,0.168,-0.456
7141,'2019/05/07 18:02:41:972',24,287,325,7,2.599735,6.499337,1,128,8.382813,3.041537,7.075653,3.152155,4840,7537,4991,0.168,-0.456
7142,'2019/05/07 18:02:42:000',24,287,327,2,0,2,1.25,129,8.333333,3.027649,7.070332,3.143778,4859,7537,4991,0.168,-0.456
7143,'2019/05/07 18:02:42:020',24,288,331,5,1.212678,4.850713,0.75,130,8.307693,3.010128,7.048938,3.137935,4887,7537,4991,0.168,-0.456
7144,'2019/05/07 18:02:42:040',24,288,333,2,0,2,0.75,131,8.259542,2.992875,7.043368,3.132073,4908,7537,4991,0.168,-0.456
7145,'2019/05/07 18:02:42:065',24,288,335,2,0,2,0,132,8.212121,2.970202,7.037555,3.130951,4926,7537,4991,0.168,-0.456
7146,'2019/05/07 18:02:42:091',24,288,337,2,0,2,0,133,8.165414,2.94787,7.03151,3.129684,4953,7537,4991,0.168,-0.456
7147,'2019/05/07 18:02:42:114',24,289,340,4,1.264911,3.794733,0.4,134,8.134328,2.928856,7.014261,3.125655,4977,7537,4991,0.168,-0.456
7148,'2019/05/07 18:02:42:138',24,290,342,3,1.341641,2.683281,0.333333,135,8.096296,2.90963,7.001999,3.121973,5002,7537,4991,0.168,-0.456
7149,'2019/05/07 18:02:42:168',24,291,344,3,1.341641,2.683281,0,136,8.058824,2.888235,6.989691,3.120378,5026,7537,4991,0.168,-0.456
7150,'2019/05/07 18:02:42:187',24,296,347,8,6.859944,4.115966,1.25,137,8.058394,2.876277,6.963948,3.112035,5054,7537,4991,0.168,-0.456
